osm_id,key,value,commentary
953197233,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953197234,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953197235,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953197236,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953197239,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953197240,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953197270,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953197274,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953197276,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953197278,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953197348,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953197349,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953197350,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953197351,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953197352,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953197353,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953197354,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953197355,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953197356,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953197357,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953197358,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953197359,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953198582,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953198583,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953198584,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953198585,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953198586,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953198587,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953198588,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953198589,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953198590,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953198591,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953198598,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953199152,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953199153,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
