osm_id,key,value,commentary
952164911,kerb,nan,"kerbs are points, crossings are lines"
952164912,kerb,nan,"kerbs are points, crossings are lines"
952164913,kerb,nan,"kerbs are points, crossings are lines"
952164914,kerb,nan,"kerbs are points, crossings are lines"
952164915,kerb,nan,"kerbs are points, crossings are lines"
952164916,kerb,nan,"kerbs are points, crossings are lines"
952164917,kerb,nan,"kerbs are points, crossings are lines"
952164918,kerb,nan,"kerbs are points, crossings are lines"
952179489,kerb,nan,"kerbs are points, crossings are lines"
952179490,kerb,nan,"kerbs are points, crossings are lines"
952179491,kerb,nan,"kerbs are points, crossings are lines"
952179492,kerb,nan,"kerbs are points, crossings are lines"
952179493,kerb,nan,"kerbs are points, crossings are lines"
952179494,kerb,nan,"kerbs are points, crossings are lines"
952179495,kerb,nan,"kerbs are points, crossings are lines"
952179496,kerb,nan,"kerbs are points, crossings are lines"
952179497,kerb,nan,"kerbs are points, crossings are lines"
952179498,kerb,nan,"kerbs are points, crossings are lines"
952179499,kerb,nan,"kerbs are points, crossings are lines"
952179500,kerb,nan,"kerbs are points, crossings are lines"
952179501,kerb,nan,"kerbs are points, crossings are lines"
952179502,kerb,nan,"kerbs are points, crossings are lines"
952179503,kerb,nan,"kerbs are points, crossings are lines"
952179504,kerb,nan,"kerbs are points, crossings are lines"
952179505,kerb,nan,"kerbs are points, crossings are lines"
952179506,kerb,nan,"kerbs are points, crossings are lines"
952179507,kerb,nan,"kerbs are points, crossings are lines"
952179508,kerb,nan,"kerbs are points, crossings are lines"
953195825,kerb,nan,"kerbs are points, crossings are lines"
953195827,kerb,nan,"kerbs are points, crossings are lines"
953195829,kerb,nan,"kerbs are points, crossings are lines"
953196069,kerb,nan,"kerbs are points, crossings are lines"
953196070,kerb,nan,"kerbs are points, crossings are lines"
953196073,kerb,nan,"kerbs are points, crossings are lines"
953197229,kerb,nan,"kerbs are points, crossings are lines"
953197230,kerb,nan,"kerbs are points, crossings are lines"
953197231,kerb,nan,"kerbs are points, crossings are lines"
953197232,kerb,nan,"kerbs are points, crossings are lines"
953197233,kerb,nan,"kerbs are points, crossings are lines"
953197234,kerb,nan,"kerbs are points, crossings are lines"
953197235,kerb,nan,"kerbs are points, crossings are lines"
953197236,kerb,nan,"kerbs are points, crossings are lines"
953197239,kerb,nan,"kerbs are points, crossings are lines"
953197240,kerb,nan,"kerbs are points, crossings are lines"
953197270,kerb,nan,"kerbs are points, crossings are lines"
953197274,kerb,nan,"kerbs are points, crossings are lines"
953197276,kerb,nan,"kerbs are points, crossings are lines"
953197278,kerb,nan,"kerbs are points, crossings are lines"
953197348,kerb,nan,"kerbs are points, crossings are lines"
953197349,kerb,nan,"kerbs are points, crossings are lines"
953197350,kerb,nan,"kerbs are points, crossings are lines"
953197351,kerb,nan,"kerbs are points, crossings are lines"
953197352,kerb,nan,"kerbs are points, crossings are lines"
953197353,kerb,nan,"kerbs are points, crossings are lines"
953197354,kerb,nan,"kerbs are points, crossings are lines"
953197355,kerb,nan,"kerbs are points, crossings are lines"
953197356,kerb,nan,"kerbs are points, crossings are lines"
953197357,kerb,nan,"kerbs are points, crossings are lines"
953197358,kerb,nan,"kerbs are points, crossings are lines"
953197359,kerb,nan,"kerbs are points, crossings are lines"
953198582,kerb,nan,"kerbs are points, crossings are lines"
953198583,kerb,nan,"kerbs are points, crossings are lines"
953198584,kerb,nan,"kerbs are points, crossings are lines"
953198585,kerb,nan,"kerbs are points, crossings are lines"
953198586,kerb,nan,"kerbs are points, crossings are lines"
953198587,kerb,nan,"kerbs are points, crossings are lines"
953198588,kerb,nan,"kerbs are points, crossings are lines"
953198589,kerb,nan,"kerbs are points, crossings are lines"
953198590,kerb,nan,"kerbs are points, crossings are lines"
953198591,kerb,nan,"kerbs are points, crossings are lines"
953198598,kerb,nan,"kerbs are points, crossings are lines"
953199152,kerb,nan,"kerbs are points, crossings are lines"
953199153,kerb,nan,"kerbs are points, crossings are lines"
953199155,kerb,nan,"kerbs are points, crossings are lines"
953199156,kerb,nan,"kerbs are points, crossings are lines"
953199307,kerb,nan,"kerbs are points, crossings are lines"
953199642,kerb,nan,"kerbs are points, crossings are lines"
953199745,kerb,no,"kerbs are points, crossings are lines"
953199746,kerb,nan,"kerbs are points, crossings are lines"
953199748,kerb,nan,"kerbs are points, crossings are lines"
953199749,kerb,nan,"kerbs are points, crossings are lines"
953199756,kerb,nan,"kerbs are points, crossings are lines"
953199757,kerb,nan,"kerbs are points, crossings are lines"
953199758,kerb,nan,"kerbs are points, crossings are lines"
953199759,kerb,nan,"kerbs are points, crossings are lines"
953199760,kerb,nan,"kerbs are points, crossings are lines"
953199761,kerb,nan,"kerbs are points, crossings are lines"
953199762,kerb,nan,"kerbs are points, crossings are lines"
953199763,kerb,nan,"kerbs are points, crossings are lines"
953199764,kerb,nan,"kerbs are points, crossings are lines"
953199765,kerb,nan,"kerbs are points, crossings are lines"
953199766,kerb,nan,"kerbs are points, crossings are lines"
953199767,kerb,nan,"kerbs are points, crossings are lines"
953199768,kerb,nan,"kerbs are points, crossings are lines"
953199769,kerb,nan,"kerbs are points, crossings are lines"
953199770,kerb,nan,"kerbs are points, crossings are lines"
953199771,kerb,nan,"kerbs are points, crossings are lines"
953199772,kerb,nan,"kerbs are points, crossings are lines"
953199773,kerb,nan,"kerbs are points, crossings are lines"
953199774,kerb,nan,"kerbs are points, crossings are lines"
953199775,kerb,nan,"kerbs are points, crossings are lines"
953199776,kerb,nan,"kerbs are points, crossings are lines"
953199777,kerb,nan,"kerbs are points, crossings are lines"
953199913,kerb,nan,"kerbs are points, crossings are lines"
953200034,kerb,nan,"kerbs are points, crossings are lines"
953200036,kerb,nan,"kerbs are points, crossings are lines"
953200038,kerb,nan,"kerbs are points, crossings are lines"
953200039,kerb,nan,"kerbs are points, crossings are lines"
953200041,kerb,nan,"kerbs are points, crossings are lines"
953200042,kerb,nan,"kerbs are points, crossings are lines"
953200044,kerb,nan,"kerbs are points, crossings are lines"
953200045,kerb,nan,"kerbs are points, crossings are lines"
953200046,kerb,nan,"kerbs are points, crossings are lines"
953200047,kerb,nan,"kerbs are points, crossings are lines"
953200050,kerb,nan,"kerbs are points, crossings are lines"
953200051,kerb,nan,"kerbs are points, crossings are lines"
953200052,kerb,nan,"kerbs are points, crossings are lines"
953200055,kerb,nan,"kerbs are points, crossings are lines"
953200056,kerb,nan,"kerbs are points, crossings are lines"
953200057,kerb,nan,"kerbs are points, crossings are lines"
953200176,kerb,nan,"kerbs are points, crossings are lines"
953200177,kerb,nan,"kerbs are points, crossings are lines"
953200178,kerb,nan,"kerbs are points, crossings are lines"
953200179,kerb,nan,"kerbs are points, crossings are lines"
953200180,kerb,nan,"kerbs are points, crossings are lines"
953200181,kerb,nan,"kerbs are points, crossings are lines"
953200182,kerb,nan,"kerbs are points, crossings are lines"
953200183,kerb,nan,"kerbs are points, crossings are lines"
953200480,kerb,nan,"kerbs are points, crossings are lines"
953200648,kerb,nan,"kerbs are points, crossings are lines"
953200650,kerb,nan,"kerbs are points, crossings are lines"
953200652,kerb,nan,"kerbs are points, crossings are lines"
953200653,kerb,nan,"kerbs are points, crossings are lines"
953200655,kerb,nan,"kerbs are points, crossings are lines"
953200656,kerb,nan,"kerbs are points, crossings are lines"
953201409,kerb,nan,"kerbs are points, crossings are lines"
953201493,kerb,nan,"kerbs are points, crossings are lines"
953201494,kerb,nan,"kerbs are points, crossings are lines"
953201495,kerb,nan,"kerbs are points, crossings are lines"
953201496,kerb,nan,"kerbs are points, crossings are lines"
953201497,kerb,nan,"kerbs are points, crossings are lines"
953201501,kerb,nan,"kerbs are points, crossings are lines"
953201502,kerb,nan,"kerbs are points, crossings are lines"
953201503,kerb,nan,"kerbs are points, crossings are lines"
953201505,kerb,nan,"kerbs are points, crossings are lines"
953201506,kerb,nan,"kerbs are points, crossings are lines"
953201507,kerb,nan,"kerbs are points, crossings are lines"
953201508,kerb,nan,"kerbs are points, crossings are lines"
953201509,kerb,nan,"kerbs are points, crossings are lines"
953201511,kerb,nan,"kerbs are points, crossings are lines"
953201512,kerb,nan,"kerbs are points, crossings are lines"
953201513,kerb,nan,"kerbs are points, crossings are lines"
