osm_id,feat_type,key,value,commentary
961136433,way,last_update,3-7-2021,Feature has not been updated in 5 years or more
961136434,way,last_update,3-7-2021,Feature has not been updated in 5 years or more
961136435,way,last_update,3-7-2021,Feature has not been updated in 5 years or more
961136436,way,last_update,3-7-2021,Feature has not been updated in 5 years or more
961136437,way,last_update,3-7-2021,Feature has not been updated in 5 years or more
961136438,way,last_update,3-7-2021,Feature has not been updated in 5 years or more
961136439,way,last_update,3-7-2021,Feature has not been updated in 5 years or more
961136440,way,last_update,3-7-2021,Feature has not been updated in 5 years or more
961136441,way,last_update,3-7-2021,Feature has not been updated in 5 years or more
961136442,way,last_update,3-7-2021,Feature has not been updated in 5 years or more
961136443,way,last_update,3-7-2021,Feature has not been updated in 5 years or more
961136444,way,last_update,3-7-2021,Feature has not been updated in 5 years or more
961136445,way,last_update,3-7-2021,Feature has not been updated in 5 years or more
961136446,way,last_update,3-7-2021,Feature has not been updated in 5 years or more
961136447,way,last_update,3-7-2021,Feature has not been updated in 5 years or more
961136448,way,last_update,3-7-2021,Feature has not been updated in 5 years or more
961136449,way,last_update,3-7-2021,Feature has not been updated in 5 years or more
961136450,way,last_update,3-7-2021,Feature has not been updated in 5 years or more
961712910,way,last_update,5-7-2021,Feature has not been updated in 5 years or more
976501301,way,last_update,26-8-2021,Feature has not been updated in 5 years or more
976501302,way,last_update,26-8-2021,Feature has not been updated in 5 years or more
976508033,way,last_update,26-8-2021,Feature has not been updated in 5 years or more
976509626,way,last_update,26-8-2021,Feature has not been updated in 5 years or more
976513027,way,last_update,26-8-2021,Feature has not been updated in 5 years or more
976513028,way,last_update,26-8-2021,Feature has not been updated in 5 years or more
976513029,way,last_update,26-8-2021,Feature has not been updated in 5 years or more
977036018,way,last_update,27-8-2021,Feature has not been updated in 5 years or more
